公司統一編號,公司名稱,分公司統一編號,分公司名稱,分公司地址,分公司狀態
23285582,萊爾富國際股份有限公司,80543625,北縣板同分公司,新北市板橋區大同街六號一樓,03
23285582,萊爾富國際股份有限公司,80543630,北市山榮分公司,臺北市中山區長安東路二段一一八號一樓,03
23285582,萊爾富國際股份有限公司,80649155,北縣五興分公司,新北市五股區中興路二段一三號一樓,01
23285582,萊爾富國際股份有限公司,80649161,北縣加投分公司,新北市萬里區加投路一九０號一樓,03
23285582,萊爾富國際股份有限公司,80649394,北縣板源分公司,新北市板橋區光華街七號一樓,03
23285582,萊爾富國際股份有限公司,80649401,北縣莊波分公司,新北市新莊區福營里建福路二十九號一樓,03
23285582,萊爾富國際股份有限公司,80652094,北市北崗分公司,臺北市北投區中央北路三段四四、四六號一樓,01
23285582,萊爾富國際股份有限公司,80653740,南投投村分公司,南投縣南投市中興路二二一號一樓,01
23285582,萊爾富國際股份有限公司,80653755,北市信德分公司,臺北市信義區虎林街一六四巷六０弄二號一樓,01
23285582,萊爾富國際股份有限公司,80654781,新竹竹橋分公司,新竹市東區明湖路七一二號一樓,01
23285582,萊爾富國際股份有限公司,80654804,新竹竹純分公司,新竹市東區埔頂路三一一號一樓,03
23285582,萊爾富國際股份有限公司,80654810,新竹竹環分公司,新竹市榮光里中正路四九號一樓,01
23285582,萊爾富國際股份有限公司,80655016,北市信東分公司,臺北市信義區忠孝東路五段六三號一樓,01
23285582,萊爾富國際股份有限公司,80655058,宜蘭羅東分公司,宜蘭縣羅東鎮傳藝路3段201號1樓,01
23285582,萊爾富國際股份有限公司,80655085,彰化彰和分公司,彰化縣彰化市阿夷里泰和中街85號1樓,03
23285582,萊爾富國際股份有限公司,80655108,苗縣苗義分公司,苗栗縣三義鄉水美路二一０號一樓,01
23285582,萊爾富國際股份有限公司,80659483,高縣高昭分公司,高雄市林園區中厝村中厝路一二七號一樓,03
23285582,萊爾富國際股份有限公司,80659499,北縣蘆平分公司,新北市蘆洲區南港里永平街三０號一樓,01
23285582,萊爾富國際股份有限公司,80659511,北縣五春分公司,新北市五股區五工區五工五路一八號一樓,01
23285582,萊爾富國際股份有限公司,80659527,竹北竹洲分公司,新竹縣竹北市中正西路六七一號一樓,01
23285582,萊爾富國際股份有限公司,80659532,桃市桃玉分公司,桃園市桃園區潮洲街一、三、五號一樓,03
23285582,萊爾富國際股份有限公司,80659548,中縣中寶分公司,臺中市大甲區幼獅路一號一樓,01
23285582,萊爾富國際股份有限公司,80659553,北縣深北分公司,新北市深坑區北深路二段57號、59號、61號1樓,01
23285582,萊爾富國際股份有限公司,80659575,大里中爽分公司,臺中市大里區爽文路三０六號一樓,01
23285582,萊爾富國際股份有限公司,80659630,中壢桃吉分公司,桃園市中壢區興國里中豐路七九號、七九之一號一樓,01
23285582,萊爾富國際股份有限公司,80662699,宜蘭三星分公司,宜蘭縣三星鄉三星路四段四三八號一樓,03
23285582,萊爾富國際股份有限公司,80662706,桃市桃敬分公司,桃園市桃園區莊敬路二段一九五號一樓,03
23285582,萊爾富國際股份有限公司,80662728,彰縣彰翔分公司,彰化縣福興鄉彰化縣褔興鄉沿海路三段二０三號、二０五號一樓,03
23285582,萊爾富國際股份有限公司,80662733,南縣南西分公司,臺南市楠西區東勢村中正路二一一號一樓,01
23285582,萊爾富國際股份有限公司,80662810,北縣三埔分公司,新北市三峽區中正路二段三三一之一號一樓,01
23285582,萊爾富國際股份有限公司,80662826,桃市桃平分公司,桃園市桃園區南平路二八０號、二八二號一樓,01
23285582,萊爾富國際股份有限公司,80662831,北市安廣分公司,臺北市大安區信義路四段二六七號一樓,03
23285582,萊爾富國際股份有限公司,80662847,台中中工分公司,臺中市南屯區五權西路三段三五０號一樓,01
23285582,萊爾富國際股份有限公司,80662852,鳳山高行分公司,高雄市鳳山區力行路八一號、八三號一樓,01
23285582,萊爾富國際股份有限公司,80663233,北市萬成分公司,臺北市萬華區成都路二五號二七號二七巷一號一樓,03
23285582,萊爾富國際股份有限公司,80663254,桃縣桃青分公司,桃園市楊梅區青年路二段一三三號一樓,03
23285582,萊爾富國際股份有限公司,80663260,高縣高和分公司,高雄市仁武區仁武村中正路一０七號一樓,03
23285582,萊爾富國際股份有限公司,80663281,北市安新分公司,臺北市大安區忠孝東路三段二一四號一樓,03
23285582,萊爾富國際股份有限公司,80667821,高市高安分公司,高雄市左營區富民路三五八號、三六０號一樓,03
23285582,萊爾富國際股份有限公司,80667836,北市信吉分公司,臺北市信義區永吉路一二五號一樓,01
23285582,萊爾富國際股份有限公司,80667857,北市堯湖分公司,臺北市內湖區江南街三０號一樓,03
23285582,萊爾富國際股份有限公司,80669617,高縣高庄分公司,高雄市大寮區中庄村中庄路一號一樓　,01
23285582,萊爾富國際股份有限公司,80669665,南投投源分公司,南投縣草屯鎮芬草路2段561號1樓,01
23285582,萊爾富國際股份有限公司,80669686,高縣高勤分公司,高雄市梓官區梓義村進學路二五號一樓,03
23285582,萊爾富國際股份有限公司,80669736,北市安華分公司,臺北市大安區延吉街一三一巷四三號一樓,01
23285582,萊爾富國際股份有限公司,80671183,台南南和分公司,臺南市北區大興街二三五號一樓,03
23285582,萊爾富國際股份有限公司,80673339,鳳山高頂分公司,高雄市鳳山區鳳頂路一七一號一樓,03
23285582,萊爾富國際股份有限公司,80673470,平鎮桃勤分公司,桃園市平鎮區自由街二一五、二一七號一樓,01
23285582,萊爾富國際股份有限公司,80675049,北縣莊成分公司,新北市新莊區中誠里中誠街四四號一樓,03
23285582,萊爾富國際股份有限公司,80677193,高市高梓分公司,高雄市楠梓區惠楠里楠梓新路二五九號一樓,01
23285582,萊爾富國際股份有限公司,80677200,北縣城廣分公司,新北市土城區瑞興里廣明街五０號一樓,01
23285582,萊爾富國際股份有限公司,80677216,北市安平分公司,臺北市大安區仁愛路四段三００巷一五號一樓,03
23285582,萊爾富國際股份有限公司,80680015,竹縣竹祥分公司,新竹縣湖口鄉鳳林村榮光路一二三號一樓,01
23285582,萊爾富國際股份有限公司,80680021,高市高毅分公司,高雄市前鎮區中華五路九六九巷三號一樓,03
23285582,萊爾富國際股份有限公司,80680036,北市同達分公司,臺北市大同區延平北路二段一一四、一一六、一一八號及民生西路三三五號一樓,01
23285582,萊爾富國際股份有限公司,80680704,北市士慶分公司,臺北市士林區社正路七五號一樓,01
23285582,萊爾富國際股份有限公司,80680726,桃市桃建分公司,桃園市桃園區建國東路一一號一樓,01
23285582,萊爾富國際股份有限公司,80682822,桃縣桃溪分公司,桃園市大溪區員林路一段一四六號一樓,03
23285582,萊爾富國際股份有限公司,80682837,北市安皓分公司,臺北市大安區忠孝東路四段181巷8號,01
23285582,萊爾富國際股份有限公司,80682843,北縣重化分公司,新北市三重區仁化街一二０號一樓,01
23285582,萊爾富國際股份有限公司,80682858,北縣樹權分公司,新北市樹林區民權街一號一樓,03
23285582,萊爾富國際股份有限公司,80686545,北縣和文分公司,新北市中和區民享街８６巷１號１樓　,03
23285582,萊爾富國際股份有限公司,80686572,高市高福分公司,高雄市苓雅區五福一路七七號一樓,03
23285582,萊爾富國際股份有限公司,80686643,嘉縣嘉竹分公司,嘉義縣竹崎鄉紫雲村大竹圍一四之九號一樓,01
23285582,萊爾富國際股份有限公司,80687468,南縣南軍分公司,臺南市將軍區三吉村一之一五號一樓,03
23285582,萊爾富國際股份有限公司,80687474,桃縣桃港分公司,桃園市大園區漁港路387號,01
23285582,萊爾富國際股份有限公司,80688017,新竹竹峰分公司,新竹市高峰路三八六巷五號一樓,01
23285582,萊爾富國際股份有限公司,80688038,南縣南定分公司,臺南市安定區六嘉村三二之一號一樓,01
23285582,萊爾富國際股份有限公司,80688065,北縣三峽分公司,新北市三峽區中正路一段七五之一號一樓,01
23285582,萊爾富國際股份有限公司,80689748,南投投森分公司,南投縣南投市復興路五八一號一樓,03
23285582,萊爾富國際股份有限公司,80689753,八德桃鴻分公司,桃園市八德區介壽路二段一０二四號一樓,03
23285582,萊爾富國際股份有限公司,80689769,北縣重治分公司,新北市三重區中央南路九三號一樓,03
23285582,萊爾富國際股份有限公司,80691272,北市同密分公司,臺北市大同區哈密街五九巷二一號一樓,01
23285582,萊爾富國際股份有限公司,80691532,高市高盛分公司,高雄市楠梓區盛昌街一二五號三山街七三號一樓,03
23285582,萊爾富國際股份有限公司,80693150,桃縣桃喜分公司,桃園市龍潭區中正路六一三號一樓,01
23285582,萊爾富國際股份有限公司,80695805,太平中光分公司,臺中市太平區光興路二二八八號一樓,01
23285582,萊爾富國際股份有限公司,80695811,屏東屏基分公司,屏東縣屏東市大連路六０之四號一樓,03
23285582,萊爾富國際股份有限公司,80695827,桃市桃龍分公司,桃園市桃園區中正路一二四七號一樓,03
23285582,萊爾富國際股份有限公司,80695832,北縣五正分公司,新北市五股區成泰路二段九一巷八號一樓,03
23285582,萊爾富國際股份有限公司,84103509,中山第二分公司,臺北市中山區中山北路２段９３巷４號１樓,03
23285582,萊爾富國際股份有限公司,84116217,中山第三分公司,臺北市中山區中山北路２段６５巷１３號１樓,03
23285582,萊爾富國際股份有限公司,84126073,社正分公司,臺北市士林區社正路２７號１樓,01
23285582,萊爾富國際股份有限公司,84139984,永福分公司,新北市三重區永福街１０１號１樓,03
23285582,萊爾富國際股份有限公司,84256075,松江分公司,臺北市中山區松江路１２３巷３號１樓,03
23285582,萊爾富國際股份有限公司,84481994,重新分公司,新北市三重區重新路四段２４４巷４０號１樓,01
23285582,萊爾富國際股份有限公司,84765296,社中分公司,臺北市士林區社中街３８８號１樓,03
23285582,萊爾富國際股份有限公司,84771446,橋福分公司,新北市板橋區幸福路七十巷１號１樓,01
23285582,萊爾富國際股份有限公司,84774979,大龍分公司,臺北市大同區大龍街１５０號１樓,03
23285582,萊爾富國際股份有限公司,84791111,永樂分公司,臺北縣蘆洲鄉永樂街３８巷３２號１樓,03
23285582,萊爾富國際股份有限公司,84791127,天母分公司,臺北市士林區中山北路七段１９０巷６之１號１樓,03
23285582,萊爾富國際股份有限公司,84915268,萬大分公司,臺北市萬華區萬大路４２４巷１１２之４號１樓,03
23285582,萊爾富國際股份有限公司,84915274,仁義分公司,新北市三重區仁義街１２號１樓,03
23285582,萊爾富國際股份有限公司,84915719,天母北分公司,臺北市士林區天母北路１９號１樓,03
23285582,萊爾富國際股份有限公司,84915725,吉利分公司,臺北市北投區吉利街１５８號１樓,03
23285582,萊爾富國際股份有限公司,84916576,大同分公司,新北市三重區大同南路１５０號１樓,03
23285582,萊爾富國際股份有限公司,84926820,赤峰分公司,臺北市大同區赤峰街１５號１樓,03
23285582,萊爾富國際股份有限公司,84928828,中壢分公司,桃園市中壢區中山路１０８號１樓,03
23285582,萊爾富國際股份有限公司,84929283,慶城分公司,臺北市松山區敦化北路１２０巷８０號１樓,03
23285582,萊爾富國際股份有限公司,84933569,橋福第二分公司,新北市板橋區中正路２１６巷２５號１樓,03
23285582,萊爾富國際股份有限公司,84939466,明水分公司,臺北市中山區明水路３９７巷７弄３２號１樓,03
23285582,萊爾富國際股份有限公司,84941287,武昌分公司,臺北市萬華區武昌街二段８２巷２號１樓,03
23285582,萊爾富國際股份有限公司,84943264,中興北分公司,新北市三重區中興北街１３４號１樓,01
23285582,萊爾富國際股份有限公司,84945994,舊庄分公司,臺北市南港區舊庄街一段２１２巷４號１樓,03
23285582,萊爾富國際股份有限公司,84947228,林森分公司,臺北市中山區林森北路１０１號１樓,03
23285582,萊爾富國際股份有限公司,8495757 ,新竹竹安分公司,新竹縣埔前里牛脯南路一八0號、一八二號一樓,01
23285582,萊爾富國際股份有限公司,86024353,南京分公司,臺北市松山區南京東路五段４６號１樓,03
23285582,萊爾富國際股份有限公司,86038413,永吉分公司,臺北市信義區永吉路３０巷１１４號１樓,03
23285582,萊爾富國際股份有限公司,86038498,宜安分公司,新北市中和區宜安路１６１號１樓,03
23285582,萊爾富國際股份有限公司,86038510,建國分公司,新北市新店區中正路２８２–１０號１樓,01
23285582,萊爾富國際股份有限公司,86038764,三民第二分公司,新北市新店區三民路５８號１樓,01
23285582,萊爾富國際股份有限公司,86173613,中原分公司,臺北市中山區錦州街１３６號１樓,03
23285582,萊爾富國際股份有限公司,86173901,第一分公司,臺北市中山區中山北路二段１３７巷２號１樓,01
23285582,萊爾富國際股份有限公司,86174079,南港第三分公司,臺北市南港區忠孝東路六段２５２號１樓,01
23285582,萊爾富國際股份有限公司,86174134,延平第二分公司,臺北市士林區延平北路五段１３８號１樓,01
23285582,萊爾富國際股份有限公司,86174367,八德分公司,臺北市中山區八德路二段３１４號１樓,03
23285582,萊爾富國際股份有限公司,86174726,福德分公司,臺北市信義區福德街２６６號１樓,01
23285582,萊爾富國際股份有限公司,86174872,景安分公司,新北市中和區景安路２１０號１樓,04
23285582,萊爾富國際股份有限公司,86323872,自立分公司,新北市中和區自立路１８５號１樓,03
23285582,萊爾富國際股份有限公司,86324268,承德分公司,臺北市士林區劍潭路62號1樓,01
23285582,萊爾富國際股份有限公司,86324366,連城分公司,新北市中和區連城路４７巷１號１樓,01
23285582,萊爾富國際股份有限公司,86324458,福和分公司,新北市永和區福和路２３３號１樓,03
23285582,萊爾富國際股份有限公司,86324632,延平第三分公司,臺北市士林區延平北路五段２１５號１樓,03
23285582,萊爾富國際股份有限公司,86324957,得和分公司,新北市永和區得和路３７３巷２７號１樓,03
23285582,萊爾富國際股份有限公司,86324979,民生分公司,臺北市中山區民生西路２號１樓,01
23285582,萊爾富國際股份有限公司,86324990,成功分公司,新北市中和區成功南路１５號１樓,01
23285582,萊爾富國際股份有限公司,86516245,林口分公司,臺北市信義區林口街３６號１樓,01
23285582,萊爾富國際股份有限公司,86516408,木新第二分公司,臺北市文山區木新路三段２３２巷６弄１８號１樓,01
23285582,萊爾富國際股份有限公司,86516842,德惠分公司,臺北市中山區德惠街１０８號１樓,03
23285582,萊爾富國際股份有限公司,86736091,新海分公司,新北市板橋區新海路３９２號１樓,03
23285582,萊爾富國際股份有限公司,86742360,雙十分公司,新北市板橋區雙十路三段２０、２０之１號１樓,03
23285582,萊爾富國際股份有限公司,86742811,溪尾第二分公司,新北市三重區溪尾街１２２號１樓,01
23285582,萊爾富國際股份有限公司,86742869,仁愛分公司,臺北市大安區仁愛路四段１５１巷２３號１樓,03
23285582,萊爾富國際股份有限公司,86843450,龍興分公司,新北市板橋區龍興街４５號１樓,04
23285582,萊爾富國際股份有限公司,86848547,德昌分公司,臺北市萬華區德昌街２３７號１樓,03
23285582,萊爾富國際股份有限公司,86864237,僑中分公司,新北市板橋區僑中一街１０２巷１弄１６號１樓,03
23285582,萊爾富國際股份有限公司,86889912,化成分公司,新北市新莊區化成路８９號１樓,03
23285582,萊爾富國際股份有限公司,89438602,士林分公司,臺北市士林區中正路２１０之３號１樓,03
23285582,萊爾富國際股份有限公司,89438618,信義分公司,臺北市大安區信義路四段２２號１樓,03
23285582,萊爾富國際股份有限公司,89438624,赤峰第二分公司,臺北市大同區赤峰街３６號１樓,03
23285582,萊爾富國際股份有限公司,89438639,高巿瑞屏分公司,高雄市楠梓區加昌路２８０、２８２號１樓,03
23285582,萊爾富國際股份有限公司,89444409,文林二分公司,臺北市士林區文林路７３８號１樓,03
23285582,萊爾富國際股份有限公司,89444800,德昌第二分公司,臺北市萬華區西園路2段281巷31號1樓,03
23285582,萊爾富國際股份有限公司,89447004,萬華分公司,臺北市萬華區萬大路４９１號１樓,03
23285582,萊爾富國際股份有限公司,89448432,福國分公司,臺北市士林區福國路１００號１樓之３,01
23285582,萊爾富國際股份有限公司,89449158,錦州第二分公司,臺北巿中南區民權東路２段９２巷５號之１樓,03
23285582,萊爾富國際股份有限公司,89449164,高雄七賢分公司,高雄市新興區七賢一路５２３號１樓,03
23285582,萊爾富國際股份有限公司,89457184,錦州第三分公司,臺北市中山區錦洲街４２３號１樓,03
23285582,萊爾富國際股份有限公司,89461602,昌明分公司,新北市新莊區昌明街六十二號一樓,03
23285582,萊爾富國際股份有限公司,89461618,蘆洲分公司,新北市蘆洲區三民路二十六巷三十五號一樓,03
23285582,萊爾富國際股份有限公司,89463101,高雄濱山分公司,高雄市鳳山區濱山街１５巷２號,03
23285582,萊爾富國際股份有限公司,89463117,府中分公司,新北市板橋區府中路２４號１樓,01
23285582,萊爾富國際股份有限公司,89463123,安和分公司,臺北市大安區安和路一段一二七巷二十九弄十五號一樓,03
23285582,萊爾富國際股份有限公司,89463685,高雄岡山分公司,高雄縣岡山路２４４號及２４６號１樓,01
23285582,萊爾富國際股份有限公司,89467319,凌羽分公司,新北市林口區中正路94號1樓,03
23285582,萊爾富國際股份有限公司,89468083,建國第二分公司,新北市新店區建國路１５４號１樓,01
23285582,萊爾富國際股份有限公司,89468099,行天分公司,臺北巿民權東路２段１４２號１樓,03
23285582,萊爾富國際股份有限公司,89473754,新竹南大分公司,臺北市南大路６１６巷７７號１樓,03
23285582,萊爾富國際股份有限公司,89473760,鳳山青年分公司,高雄市鳳山區青年路二段１８８號,03
23285582,萊爾富國際股份有限公司,89477941,光復南分公司,臺北巿光復南路４１７之１號１樓,03
23285582,萊爾富國際股份有限公司,89478316,梧州分公司,臺北市梧州街２９號１樓,01
23285582,萊爾富國際股份有限公司,89479716,景新分公司,新北市中和區景新街４６７巷３８弄６號１樓,03
23285582,萊爾富國際股份有限公司,89480988,溪尾第三分公司,新北市三重區自強路四段６０號１樓,01
23285582,萊爾富國際股份有限公司,89483444,連城第二分公司,新北市中和區連城路１３７號１樓,03
23285582,萊爾富國際股份有限公司,89486744,幸福第二分公司,新北市新莊區幸福路６１８號１樓,03
23285582,萊爾富國際股份有限公司,89486765,高雄三多分公司,高雄市苓雅區三多二路１６８號１樓,03
23285582,萊爾富國際股份有限公司,89486771,中信分公司,新北市新莊區中信街２１號１樓,03
23285582,萊爾富國際股份有限公司,89590839,文北第二分公司,新北市三重區信義西街３號１樓,03
23285582,萊爾富國際股份有限公司,89594498,新權分公司,新北市新店區民權路１０５號１樓,03
23285582,萊爾富國際股份有限公司,89594899,新權第二分公司,新北市新店區民權路４４之２號１樓,03
23285582,萊爾富國際股份有限公司,89594906,鳳山五甲分公司,高雄市鳳山區五甲二路５４３號１樓,01
23285582,萊爾富國際股份有限公司,89594912,埔新分公司,新北市深坑區深坑村埔新街５６號１樓,01
23285582,萊爾富國際股份有限公司,89595433,新中二分公司,新北市新莊區中正路８９１之４４、８９１之４５號１樓,03
23285582,萊爾富國際股份有限公司,89595449,高雄富民分公司,高雄市左營區富民路３５２、３５４號１樓,03
23285582,萊爾富國際股份有限公司,89596453,中壢中山分公司,桃園市中壢區中山路４３８號１樓,01
23285582,萊爾富國際股份有限公司,89596881,木柵分公司,臺北巿木柵路一段２３３號１樓,03
23285582,萊爾富國際股份有限公司,89596897,埔墘分公司,新北市板橋區三民路一段８９號１樓,03
23285582,萊爾富國際股份有限公司,89597586,高雄正興分公司,高雄市三民區正興路１１７號,03
23285582,萊爾富國際股份有限公司,89598972,新竹武昌分公司,新竹市武昌街１２號１樓,01
23285582,萊爾富國際股份有限公司,89599114,文化第二分公司,新北市板橋區莊敬路８９號１樓,03
23285582,萊爾富國際股份有限公司,89600338,中壢中央分公司,桃園市中壢區中央西路二段４７號１樓,03
23285582,萊爾富國際股份有限公司,89601630,高雄鳳林分公司,高雄市大寮區鳳林三路１０３號１樓,01
23285582,萊爾富國際股份有限公司,89603362,龍華分公司,桃園市龜山區萬壽路一段三八八號一樓,03
23285582,萊爾富國際股份有限公司,89607493,新竹南大第二分公司,新竹市南大路２９５號１樓,01
23285582,萊爾富國際股份有限公司,89608492,中興第二分公司,新北市三重區中興北街１９５、１９７號１樓,01
23285582,萊爾富國際股份有限公司,89612209,新泰分公司,新北市新莊區新泰路３４５號１樓,03
23285582,萊爾富國際股份有限公司,89617555,湖安分公司,臺北巿內湖路一段３３５號１樓,03
23285582,萊爾富國際股份有限公司,89618941,高雄大順分公司,高雄市鼓山區大順一路九三五號一樓,01
23285582,萊爾富國際股份有限公司,89618983,德明分公司,臺北市內湖區文湖街八十一巷一號一樓,03
23285582,萊爾富國際股份有限公司,89619499,永元分公司,新北市永和區林森路一一０號一樓,03
23285582,萊爾富國際股份有限公司,89620003,延吉第二分公司,台北市延吉街一三０號一樓,03
23285582,萊爾富國際股份有限公司,89620616,文林分公司,臺北市士林區文林路４７３、４７５號１樓,03
23285582,萊爾富國際股份有限公司,89621410,福營分公司,新北市新莊區福營路三三六、三三八號一樓,01
23285582,萊爾富國際股份有限公司,89622332,高縣仁德分公司,高雄市大寮區仁德路１４之１６、１４之１８、１４之２０號１,03
23285582,萊爾富國際股份有限公司,89622699,得和第二分公司,新北市永和區秀朗路二段１４６號１樓,03
23285582,萊爾富國際股份有限公司,89623753,文德分公司,臺北市內湖區文德路２２巷４４弄６號１樓,03
23285582,萊爾富國際股份有限公司,89623775,集美分公司,新北市三重區環河南路２２１巷３１號１樓,03
23285582,萊爾富國際股份有限公司,89624535,辛亥分公司,臺北市文山區辛亥路四段二二四號一樓,03
23285582,萊爾富國際股份有限公司,89624887,聯合分公司,臺北市信義區忠孝東路五段一之三號一樓,03
23285582,萊爾富國際股份有限公司,89625302,淡水分公司,新北市淡水區北新路一五七號一樓,03
23285582,萊爾富國際股份有限公司,89628912,新竹南大第三分公司,新竹市南大路５５５號１樓,01
23285582,萊爾富國際股份有限公司,89629150,鳳山五福分公司,高雄市鳳山區五福二路８２號１樓,01
23285582,萊爾富國際股份有限公司,89629406,中壢中北分公司,桃園市中壢區新中北路２１０、２１２號１樓,03
23285582,萊爾富國際股份有限公司,89630781,昇高分公司,新北市深坑區平埔３２號１樓,03
23285582,萊爾富國際股份有限公司,89630972,台中忠明分公司,臺中市北區民權路595號1樓,03
23285582,萊爾富國際股份有限公司,89631058,高雄興昌分公司,高雄市三民區興昌街八三巷一五號一樓,03
23285582,萊爾富國際股份有限公司,89632042,桂林分公司,高雄市小港區德仁路六０、六二號一樓,03
23285582,萊爾富國際股份有限公司,89633106,敦化分公司,臺北市松山區八德路三段１２巷５１弄２號１樓,01
23285582,萊爾富國際股份有限公司,89634941,民權第二分公司,台北市民權東路五段三二號一樓,01
23285582,萊爾富國際股份有限公司,89635441,三愛分公司,新北市三重區仁愛路三九０號一樓,03
23285582,萊爾富國際股份有限公司,89636700,高縣鳳山分公司,高雄市仁武區永宏巷２號１樓,01
23285582,萊爾富國際股份有限公司,89928538,光輝分公司,臺北市文山區光輝路９號１樓,03
23285582,萊爾富國際股份有限公司,89933862,自強分公司,高雄市前金區自強一路７１號１樓,01
23285582,萊爾富國際股份有限公司,89935616,迪化分公司,臺北市大同區迪化街一段４８、５０號１樓,01
23285582,萊爾富國際股份有限公司,89935622,吳興分公司,臺北市信義區基隆路２段３９巷１號１樓,03
23285582,萊爾富國際股份有限公司,89939459,高雄永樂分公司,高雄市苓雅區永樂街１４１號１樓,03
23285582,萊爾富國際股份有限公司,89947253,仁義第二分公司,新北市三重區仁義街２０９號１樓,01
23285582,萊爾富國際股份有限公司,89953472,江南分公司,臺北市內湖區江南街７３號１樓,03
23285582,萊爾富國際股份有限公司,89954514,高雄瑞北分公司,高雄市前鎮區瑞北路６６號１樓,01
23285582,萊爾富國際股份有限公司,89959927,中壢弘揚分公司,桃園市中壢區弘揚路６２號１樓,03
23285582,萊爾富國際股份有限公司,89959932,高雄臥龍分公司,高雄市三民區臥龍路６２號１樓,03
23285582,萊爾富國際股份有限公司,89961944,雨聲分公司,臺北市士林區雨聲街５５號１樓,03
23285582,萊爾富國際股份有限公司,89966005,康樂分公司,臺北市內湖區康樂街７２巷２號１樓,03
23285582,萊爾富國際股份有限公司,89968897,高雄忠孝分公司,高雄市新興區忠孝一路４５８號１樓,03
23285582,萊爾富國際股份有限公司,89971942,中原第二分公司,臺北市中山區中原街７７號１樓,01
23285582,萊爾富國際股份有限公司,89973940,甘州分公司,臺北市大同區歸綏街１８３號１樓,03
23285582,萊爾富國際股份有限公司,89977214,敦煌分公司,臺北市大同區敦煌路１８號１樓,03
23285582,萊爾富國際股份有限公司,89977565,福壽分公司,新北市新莊區福壽街１５５號１樓,03
23285582,萊爾富國際股份有限公司,89977571,高雄黃興分公司,高雄市三民區黃興路１４９號１樓,03
23285582,萊爾富國際股份有限公司,89977896,伊寧分公司,臺北市大同區重慶北路３段２３號１樓,03
23285582,萊爾富國際股份有限公司,96926084,文北分公司,新北市三重區文化北路五九號一樓,03
23285582,萊爾富國際股份有限公司,96927160,高雄九如分公司,高雄市鼓山區九如四路九三五，九三七號一樓,03
23285582,萊爾富國際股份有限公司,96930904,中壢永興分公司,桃園市中壢區永興街２８號１樓,01
23285582,萊爾富國際股份有限公司,96932001,安康分公司,新北市新店區安康路２段６２號１樓,03
23285582,萊爾富國際股份有限公司,96932190,僑中第三分公司,新北市板橋區僑中一街一二五巷八弄二號一樓,01
23285582,萊爾富國際股份有限公司,96934520,社子分公司,臺北市士林區社子街６３巷２號１樓,01
23285582,萊爾富國際股份有限公司,96934541,潭陽分公司,臺中市潭子區中山路二段１３１、１３３號１樓,03
23285582,萊爾富國際股份有限公司,96935485,龍僑分公司,新北市板橋區龍興街１０３巷２號１樓,03
23285582,萊爾富國際股份有限公司,96935555,忠順分公司,臺北市文山區忠順街一段２６巷１２弄２號１樓,03
23285582,萊爾富國際股份有限公司,96938238,桃鶯分公司,桃園巿桃鶯路二七四號一樓,03
23285582,萊爾富國際股份有限公司,96939166,鳳山文澄分公司,高雄市鳳山區文澄街２４、２６號１樓,03
23285582,萊爾富國際股份有限公司,96940945,平和分公司,新北市中和區錦和路二一六號一樓,03
23285582,萊爾富國際股份有限公司,96941091,台中漢成分公司,臺中市西屯區漢口路二段２４７號１樓,03
23285582,萊爾富國際股份有限公司,96942514,中壢環北分公司,桃園市中壢區環北路１號１樓,01
23285582,萊爾富國際股份有限公司,96942612,敦南分公司,臺北市大安區敦化南路一段１９０巷２號１樓,03
23285582,萊爾富國際股份有限公司,96943561,台中大鵬分公司,臺中市西屯區長安路二段３７號１樓,03
23285582,萊爾富國際股份有限公司,96943871,高雄旗楠分公司,高雄市楠梓區旗楠路９０９、９１１號１樓,03
23285582,萊爾富國際股份有限公司,96944219,臺中文心分公司,臺中市南屯區文心路一段５２號１樓,03
23285582,萊爾富國際股份有限公司,96944225,安泰分公司,臺北市內湖區安泰街３２號１樓,03
23285582,萊爾富國際股份有限公司,96945863,豐民分公司,臺中市豐原區三民路八十六號一樓,01
23285582,萊爾富國際股份有限公司,96946259,金龍分公司,新北市淡水區水源街二段194號1樓及地下1樓,01
23285582,萊爾富國際股份有限公司,96947503,高雄臨海分公司,高雄市鼓山區臨海二路２４號１樓,03
23285582,萊爾富國際股份有限公司,96947519,鳳山新富分公司,高雄市鳳山區新富路５２４號１樓,03
23285582,萊爾富國際股份有限公司,96949039,青雲分公司,新北市土城區青雲路５８５之２號１樓,03
23285582,萊爾富國際股份有限公司,96949208,德行分公司,臺北市士林區德行東路２３９號１樓,03
23285582,萊爾富國際股份有限公司,96952408,青雲第二分公司,新北市土城區青仁路二七號一樓,03
23285582,萊爾富國際股份有限公司,96952821,中縣東榮分公司,臺中市大里區東榮路３５８號１樓,01
23285582,萊爾富國際股份有限公司,96952913,新裕分公司,新北市新莊區裕民街８３之６號１樓,01
23285582,萊爾富國際股份有限公司,96956495,橋德分公司,新北市板橋區八德路二段１４９巷１號１樓,03
23285582,萊爾富國際股份有限公司,96961785,鳳山鳳強分公司,高雄市鳳山區自強二路１４３號１樓,03
23285582,萊爾富國際股份有限公司,96963355,東湖分公司,臺北市內湖區東湖路１１３巷４８號１樓,03
23285582,萊爾富國際股份有限公司,96964474,平鎮環南分公司,桃園市平鎮區環南路１１０號１樓,03
23285582,萊爾富國際股份有限公司,96964592,福和第二分公司,新北市永和區福和路５７巷７號１樓,03
